date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:20:30	10974/10974	---M--	200	added ('OK')	image/jpeg	etag:%227cff364d1314fe2938bc219ea86a1336%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_921_dcQd.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_921_dcQd.jpg	(from https://nusaresearch.net/public/news/index/search?tag=teknologi)
12:20:30	41177/41177	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:30%20GMT	https://nusaresearch.net/public/news/921-Mengenal_Tombol_Darurat_di_Aplikasi_Grab.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/921-Mengenal_Tombol_Darurat_di_Aplikasi_Grab-2.html	(from https://nusaresearch.net/public/news/index/search?tag=teknologi)
12:20:30	57054/57054	---M--	200	added ('OK')	image/png	etag:%228cc81ab5b8fedc3dc24b3dc49c736776%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_900_D5WQ.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_900_D5WQ.png	(from https://nusaresearch.net/public/news/index/search?tag=teknologi)
12:20:31	39477/39477	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:31%20GMT	https://nusaresearch.net/public/news/900-WhatsApp_Akhirnya_Sudah_Bisa_Pakai_Mode_Gelap.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/900-WhatsApp_Akhirnya_Sudah_Bisa_Pakai_Mode_Gelap-2.html	(from https://nusaresearch.net/public/news/index/search?tag=teknologi)
12:20:31	8864/8864	---M--	200	added ('OK')	image/jpeg	etag:%22f08f0f8ed0fc24944674b76b39cdb396%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_918_2WlY.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_918_2WlY.jpg	(from https://nusaresearch.net/public/news/index/search?tag=berita)
12:20:31	43720/43720	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:32%20GMT	https://nusaresearch.net/public/news/918-5_Gejala_Kurang_Tidur_yang_Seharusnya_Tidak_Kamu_Biarkan.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/918-5_Gejala_Kurang_Tidur_yang_Seharusnya_Tidak_Kamu_Biarkan-2.html	(from https://nusaresearch.net/public/news/index/search?tag=berita)
12:20:32	14095/14095	---M--	200	added ('OK')	image/jpeg	etag:%220e5b839f0d65f91e4e31373482b81b1a%22	https://storage.googleapis.com/nusaresearch/userfiles/news/2_906_nMrw.jpeg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/news/2_906_nMrw.jpg	(from https://nusaresearch.net/public/news/index/search?tag=berita)
12:20:32	40801/40801	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:32%20GMT	https://nusaresearch.net/public/news/906-Sebab_Kematian_Nesyamun,_Mumi_3.000_Tahun_yang_Bersuara_Lagi.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/906-Sebab_Kematian_Nesyamun,_Mumi_3.000_Tahun_yang_Bersuara_Lagi-2.html	(from https://nusaresearch.net/public/news/index/search?tag=berita)
12:20:33	20193/20193	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:32%20GMT	https://nusaresearch.net/public/news/index/search?txtSearch=berita&page=2	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/index/search49f4.html	(from https://nusaresearch.net/public/news/index/search?tag=berita)
12:20:33	273/273	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:33%20GMT	https://nusaresearch.net/userfiles/360X280.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/360X280.jpg	(from https://nusaresearch.net/public/news/691-Pemenang_Nusaresearch_Movie_Challenge.vnrs)
12:20:33	47899/47899	---M--	200	added ('OK')	image/jpeg	etag:%22504bb93f281449d6710f0767bc6342dc%22	https://storage.googleapis.com/nusaresearch/userfiles/360X280.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/360X280.jpg	(from https://nusaresearch.net/public/news/691-Pemenang_Nusaresearch_Movie_Challenge.vnrs)
12:20:33	280/280	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:34%20GMT	https://nusaresearch.net/userfiles/movie%20banner.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/movie%20banner.jpg	(from https://nusaresearch.net/public/news/672-Nusaresearch_Movie_Challenge.vnrs)
12:20:34	160623/160623	---M--	200	added ('OK')	image/jpeg	etag:%22ecb4cabd9b58a5c4d836e2491189812d%22	https://storage.googleapis.com/nusaresearch/userfiles/movie%20banner.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/movie%20banner.jpg	(from https://nusaresearch.net/public/news/672-Nusaresearch_Movie_Challenge.vnrs)
12:20:34	279/279	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:35%20GMT	https://nusaresearch.net/userfiles/screenshot(2).png	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/screenshot(2).png	(from https://nusaresearch.net/public/news/574-Update_Akun_Nusaresearch_Anda.vnrs)
12:20:34	9761/9761	---M--	200	added ('OK')	image/png	etag:%229cd79f11509fd88acc5723e1c6e8e476%22	https://storage.googleapis.com/nusaresearch/userfiles/screenshot(2).png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/screenshot(2).png	(from https://nusaresearch.net/public/news/574-Update_Akun_Nusaresearch_Anda.vnrs)
12:20:35	270/270	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:35%20GMT	https://nusaresearch.net/userfiles/1(6).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/1(6).jpg	(from https://nusaresearch.net/public/news/552-Update_Akun_Nusaresearch_Anda.vnrs)
12:20:35	19872/19872	---M--	200	added ('OK')	image/jpeg	etag:%229d9168436d77aaab3cbcb8a6be7efcaa%22	https://storage.googleapis.com/nusaresearch/userfiles/1(6).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/1(6).jpg	(from https://nusaresearch.net/public/news/552-Update_Akun_Nusaresearch_Anda.vnrs)
12:20:35	293/293	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:36%20GMT	https://nusaresearch.net/userfiles/image/banner/Nusa%20nailart.png	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/image/banner/Nusa%20nailart.png	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:37	291/291	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:37%20GMT	https://nusaresearch.net/userfiles/fossil-7264-129921-1-zoom.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/fossil-7264-129921-1-zoom.jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:37	233536/233536	---M--	200	added ('OK')	image/png	etag:%22846b154dbce3663b9ad32beaf639fc42%22	https://storage.googleapis.com/nusaresearch/userfiles/image/banner/Nusa%20nailart.png	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/image/banner/Nusa%20nailart.png	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:37	54061/54061	---M--	200	added ('OK')	image/jpeg	etag:%227d1357de7dd1ff8b6c7ca28433ebf54b%22	https://storage.googleapis.com/nusaresearch/userfiles/fossil-7264-129921-1-zoom.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/fossil-7264-129921-1-zoom.jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:38	280/280	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:38%20GMT	https://nusaresearch.net/userfiles/download%20(1).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/download%20(1).jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:38	2909/2909	---M--	200	added ('OK')	image/jpeg	etag:%22460281fa94d8c7870050a88ec3e7761e%22	https://storage.googleapis.com/nusaresearch/userfiles/download%20(1).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/download%20(1).jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:38	0/0	---MC-	302	error ('Found')	text/html	date:Mon,%2002%20Aug%202021%2005:20:39%20GMT	https://nusaresearch.net/public/register/register	D:/HTTrack/NusaResearch/nusaresearch.net/public/register/register	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:39	278/278	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:39%20GMT	https://nusaresearch.net/userfiles/images%20(2).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/images%20(2).jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:39	7245/7245	---M--	200	added ('OK')	image/jpeg	etag:%220c80ec0f89431e5a1e7466db1cc21546%22	https://storage.googleapis.com/nusaresearch/userfiles/images%20(2).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/images%20(2).jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:39	278/278	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:40%20GMT	https://nusaresearch.net/userfiles/images%20(6).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/images%20(6).jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:39	6132/6132	---M--	200	added ('OK')	image/jpeg	etag:%222e2b132cc0bb103f01894bf7f3ff9785%22	https://storage.googleapis.com/nusaresearch/userfiles/images%20(6).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/images%20(6).jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:40	272/272	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:40%20GMT	https://nusaresearch.net/userfiles/images.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/images.jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:40	10312/10312	---M--	200	added ('OK')	image/jpeg	etag:%225ff696c2ca34a1a1e1dfe107c40a44ba%22	https://storage.googleapis.com/nusaresearch/userfiles/images.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/images.jpg	(from https://nusaresearch.net/public/news/548-Nusaresearch_Nail_Art_Contest.vnrs)
12:20:40	298/298	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:41%20GMT	https://nusaresearch.net/userfiles/[Coverpage]Green-campaign(1).jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/[Coverpage]Green-campaign(1).jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:41	131751/131751	---M--	200	added ('OK')	image/jpeg	etag:%224d8ac4110c924fd4d0c597a142ec03e4%22	https://storage.googleapis.com/nusaresearch/userfiles/%5bCoverpage%5dGreen-campaign(1).jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/[Coverpage]Green-campaign(1).jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:41	272/272	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:41%20GMT	https://nusaresearch.net/userfiles/sepeda.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/sepeda.jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:41	8704/8704	---M--	200	added ('OK')	image/jpeg	etag:%220c1b386409493d3d47a992a1c4bd64b8%22	https://storage.googleapis.com/nusaresearch/userfiles/sepeda.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/sepeda.jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:41	270/270	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:42%20GMT	https://nusaresearch.net/userfiles/kaos.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/kaos.jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:42	4979/4979	---M--	200	added ('OK')	image/jpeg	etag:%22e2a6a64f1f8c39ccb51cdaa36a57d411%22	https://storage.googleapis.com/nusaresearch/userfiles/kaos.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/kaos.jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:42	270/270	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2002%20Aug%202021%2005:20:42%20GMT	https://nusaresearch.net/userfiles/poin.jpg	D:/HTTrack/NusaResearch/nusaresearch.net/userfiles/poin.jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:42	4455/4455	---M--	200	added ('OK')	image/jpeg	etag:%22d945c6763164a125753112c2e0c20fb9%22	https://storage.googleapis.com/nusaresearch/userfiles/poin.jpg	D:/HTTrack/NusaResearch/storage.googleapis.com/nusaresearch/userfiles/poin.jpg	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:43	39078/39078	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:43%20GMT	https://nusaresearch.net/public/news/761-PENGUMUMAN_PEMENANG_NUSARESEARCH_SELFIE_CONTEST.nsrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/761-PENGUMUMAN_PEMENANG_NUSARESEARCH_SELFIE_CONTEST.html	(from https://nusaresearch.net/public/news/545-Pengumuman_Pemenang_Green_Idea_Challenges_Nusaresearch.vnrs)
12:20:43	41051/41051	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:43%20GMT	https://nusaresearch.net/public/news/847-I_Love_Nusaresearch_Campaign.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/847-I_Love_Nusaresearch_Campaign-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=1)
12:20:43	39226/39226	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:43%20GMT	https://nusaresearch.net/public/news/821-Nusaresearch_Testimonial_&_Reward_Proof.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/821-Nusaresearch_Testimonial_&_Reward_Proof-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=1)
12:20:43	41312/41312	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:44%20GMT	https://nusaresearch.net/public/news/765-Triple_Bonus_WeYAP.com_-_Nusaresearch_-_FoodPanda.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/765-Triple_Bonus_WeYAP.com_-_Nusaresearch_-_FoodPanda-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=1)
12:20:44	44779/44779	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:44%20GMT	https://nusaresearch.net/public/news/463-Pengumuman_Pemenang_Nusaresearch_Reactivation.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/463-Pengumuman_Pemenang_Nusaresearch_Reactivation.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:44	43599/43599	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:44%20GMT	https://nusaresearch.net/public/news/419-PENGUMUMAN_PEMENANG_NUSARESEARCH_TRIPLE_SURPRISE.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/419-PENGUMUMAN_PEMENANG_NUSARESEARCH_TRIPLE_SURPRISE.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:44	51964/51964	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:44%20GMT	https://nusaresearch.net/public/news/372-NUSARESEARCH_TRIPLE_SURPRISE.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/372-NUSARESEARCH_TRIPLE_SURPRISE.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:44	40328/40328	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:45%20GMT	https://nusaresearch.net/public/news/355-PENGUMUMAN_PEMENANG_NUSARESEARCH_SUPER_FAMILY_CONTEST.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/355-PENGUMUMAN_PEMENANG_NUSARESEARCH_SUPER_FAMILY_CONTEST.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:45	45943/45943	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:45%20GMT	https://nusaresearch.net/public/news/322-NUSARESEARCH_SUPER_FAMILY_CONTEST.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/322-NUSARESEARCH_SUPER_FAMILY_CONTEST.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:45	43750/43750	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:45%20GMT	https://nusaresearch.net/public/news/321-PENGUMUMAN_PEMENANG_NUSARESEARCH_IDEA_CHALLENGE.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/321-PENGUMUMAN_PEMENANG_NUSARESEARCH_IDEA_CHALLENGE.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:45	46067/46067	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:46%20GMT	https://nusaresearch.net/public/news/289-PENGUMUMAN_PEMENANG_NUSARESEARCH_SEMANGAT_KEMERDEKAAN.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/289-PENGUMUMAN_PEMENANG_NUSARESEARCH_SEMANGAT_KEMERDEKAAN.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=4)
12:20:46	47436/47436	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:46%20GMT	https://nusaresearch.net/public/news/295-NUSARESEARCH_IDEA_CHALLENGE.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/295-NUSARESEARCH_IDEA_CHALLENGE.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=5)
12:20:46	44415/44415	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:46%20GMT	https://nusaresearch.net/public/news/280-NUSARESEARCH_SEMANGAT_KEMERDEKAAN.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/280-NUSARESEARCH_SEMANGAT_KEMERDEKAAN.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=5)
12:20:46	47566/47566	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:46%20GMT	https://nusaresearch.net/public/news/264-NUSARESEARCH_KOREAN_RUNNING_SEASON.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/264-NUSARESEARCH_KOREAN_RUNNING_SEASON.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=5)
12:20:46	40990/40990	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:47%20GMT	https://nusaresearch.net/public/news/262-PENGUMUMAN_PEMENANG_NUSARESEARCH_BERBAGI_REJEKI_RAMADHAN.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/262-PENGUMUMAN_PEMENANG_NUSARESEARCH_BERBAGI_REJEKI_RAMADHAN.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=5)
12:20:46	38505/38505	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:47%20GMT	https://nusaresearch.net/public/news/237-NUSARESEARCH_PUZZLE_GAME.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/237-NUSARESEARCH_PUZZLE_GAME.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=5)
12:20:47	45061/45061	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:47%20GMT	https://nusaresearch.net/public/news/227-PENGUMUMAN_PEMENANG_NUSARESEARCH_BLOG_COMPETITION.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/227-PENGUMUMAN_PEMENANG_NUSARESEARCH_BLOG_COMPETITION.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=5)
12:20:47	38816/38816	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:47%20GMT	https://nusaresearch.net/public/news/218-SUPPORT_MEMBER_NUSARESEARCH_HADIR_DI_BBM.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/218-SUPPORT_MEMBER_NUSARESEARCH_HADIR_DI_BBM.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:48	41842/41842	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:48%20GMT	https://nusaresearch.net/public/news/181-PENGUMUMAN_PEMENANG_NUSARESEARCH_REFERRAL_CHALLENGE.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/181-PENGUMUMAN_PEMENANG_NUSARESEARCH_REFERRAL_CHALLENGE-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:48	46479/46479	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:48%20GMT	https://nusaresearch.net/public/news/176-PENGUMUMAN_PEMENANG_KONTES_MISS_NUSARESEARCH.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/176-PENGUMUMAN_PEMENANG_KONTES_MISS_NUSARESEARCH-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:48	40354/40354	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:48%20GMT	https://nusaresearch.net/public/news/133-PENGUMUMAN_PEMENANG_NUSARESEARCH_GREEN_ACTION.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/133-PENGUMUMAN_PEMENANG_NUSARESEARCH_GREEN_ACTION-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:48	39206/39206	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:49%20GMT	https://nusaresearch.net/public/news/134-PENGUMUMAN_NUSARESEARCH_LUCKY_REGISTER.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/134-PENGUMUMAN_NUSARESEARCH_LUCKY_REGISTER-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:49	43624/43624	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:49%20GMT	https://nusaresearch.net/public/news/126-NusaResearch,_panel_survei_online_baru_asal_Jepang_di_Indonesia.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/126-NusaResearch,_panel_survei_online_baru_asal_Jepang_di_Indonesia-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:49	41302/41302	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:49%20GMT	https://nusaresearch.net/public/news/123-PENGUMUMAN_PEMENANG_NUSARESEARCH_SHARE&TWEET.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/123-PENGUMUMAN_PEMENANG_NUSARESEARCH_SHARE&TWEET-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=6)
12:20:49	43870/43870	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:50%20GMT	https://nusaresearch.net/public/news/120-Nusaresearch,_Panel_Online_Survei_Jepang_untuk_Pasar_Indonesia.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/120-Nusaresearch,_Panel_Online_Survei_Jepang_untuk_Pasar_Indonesia-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=7)
12:20:49	40028/40028	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:50%20GMT	https://nusaresearch.net/public/news/90-PENGUMUMAN_PEMENANG_FRIENDING_NUSARESEARCH.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/90-PENGUMUMAN_PEMENANG_FRIENDING_NUSARESEARCH-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=7)
12:20:50	40088/40088	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:50%20GMT	https://nusaresearch.net/public/news/9-NUSARESEARCH_SPECIAL_PROMO.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/9-NUSARESEARCH_SPECIAL_PROMO-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=7)
12:20:50	47154/47154	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:50%20GMT	https://nusaresearch.net/public/news/4-GRAND_OPENING_NUSARESEARCH.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/4-GRAND_OPENING_NUSARESEARCH-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=7)
12:20:51	47171/47171	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:51%20GMT	https://nusaresearch.net/public/news/6-HOT_BONUS_NUSARESEARCH.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/6-HOT_BONUS_NUSARESEARCH-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=7)
12:20:51	46671/46671	---MCZ	200	added ('OK')	text/html	date:Mon,%2002%20Aug%202021%2005:20:51%20GMT	https://nusaresearch.net/public/news/10-Selamat_Datang_di_Nusaresearch.vnrs	D:/HTTrack/NusaResearch/nusaresearch.net/public/news/10-Selamat_Datang_di_Nusaresearch-2.html	(from https://nusaresearch.net/public/news/index/search?txtSearch=nusaresearch&page=7)
